"pos","rs_id","X3571428.500000","X357142.937500","X257030.656250","X184981.281250","X133128.375000","X95810.585938","X68953.507812","X49624.847656","X35714.292969","X25703.064453","X18498.126953","X13312.836914","X9581.057617","X6895.350098","X4962.484863","X3571.429199","X2570.306396","X1849.812622","X1331.283691","X958.105774","X689.534973","X496.248444","X357.142914","X257.030640","X184.981262","X133.128357","X95.810577","X68.953499","X49.624844","X35.714287","X0.000000","when_DAF_is_half","when_mutation_has_freq2","population"
111999192,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-7.46273,-7.46273,-6.36236,-6.81122,-4.57882,-4.10839,-2.97947,-2.07241,-1.06259,-1.34256,-0.72311,-0.424423,-0.238908,-0.25795,-0.556172,0,-0.593771,-8.20086,"PUR"
112001210,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-7.46273,-7.46273,-6.36236,-6.81122,-4.57882,-4.10839,-2.97947,-2.07241,-1.06259,-1.34256,-0.72311,-0.424423,-0.238908,-0.25795,-0.556172,0,-0.593771,-8.20086,"PUR"
112058719,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.45075,-5.45405,-4.00701,-3.03177,-2.6158,-2.99897,-1.86772,-1.33794,-1.70818,-0.99999,-1.42129,-1.49848,-1.37971,-1.21132,0,-1.41725,-7.21684,"PUR"
112064136,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.05611,-6.40757,-6.40757,-5.43118,-3.90462,-2.52582,-1.90219,-1.94618,-1.6946,-0.904384,-0.575724,-0.72169,-0.806211,-0.896693,-1.27787,-1.1777,0,-1.05199,-6.05611,"PUR"
112064256,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.05611,-6.40757,-6.40757,-5.43118,-3.90462,-2.52582,-1.90219,-1.94618,-1.6946,-0.904384,-0.575724,-0.72169,-0.806211,-0.896693,-1.27787,-1.1777,0,-1.05199,-6.05611,"PUR"
112065470,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.05611,-6.40757,-6.40757,-5.43118,-3.90462,-2.52582,-1.90219,-1.94618,-1.6946,-0.904384,-0.575724,-0.72169,-0.806211,-0.896693,-1.27787,-1.1777,0,-1.05199,-6.05611,"PUR"
112067005,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.05611,-6.40757,-6.40757,-5.43118,-3.90462,-2.52582,-1.90219,-1.94618,-1.6946,-0.904384,-0.575724,-0.72169,-0.806211,-0.896693,-1.27787,-1.1777,0,-1.05199,-6.05611,"PUR"
112092473,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-7.22455,-5.51267,-3.64658,-3.15615,-1.75302,-1.4752,-1.07703,-0.746079,-0.865335,-0.472877,-1.22835,-1.75873,0,-1.14544,-9.50145,"PUR"
113422165,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.73579,-4.4827,-3.24355,-3.25558,-3.45362,-2.46309,-2.31396,-1.41265,-0.818416,-0.50074,-0.506342,-0.837271,-1.05973,-0.750727,-0.62784,0,-1.1073,-6.3594,"PUR"
113423996,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.73579,-4.4827,-3.24355,-3.25558,-3.45362,-2.46309,-2.31396,-1.41265,-0.818416,-0.50074,-0.506342,-0.837271,-1.05973,-0.750727,-0.62784,0,-1.1073,-6.3594,"PUR"
113426036,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.73579,-4.4827,-3.24355,-3.25558,-3.45362,-2.46309,-2.31396,-1.41265,-0.818416,-0.50074,-0.506342,-0.837271,-1.05973,-0.750727,-0.62784,0,-1.1073,-6.3594,"PUR"
113426256,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.73579,-4.4827,-3.24355,-3.25558,-3.45362,-2.46309,-2.31396,-1.41265,-0.818416,-0.50074,-0.506342,-0.837271,-1.05973,-0.750727,-0.62784,0,-1.1073,-6.3594,"PUR"
113427115,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.73579,-4.4827,-3.24355,-3.25558,-3.45362,-2.46309,-2.31396,-1.41265,-0.818416,-0.50074,-0.506342,-0.837271,-1.05973,-0.750727,-0.62784,0,-1.1073,-6.3594,"PUR"
113427454,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.73579,-4.4827,-3.24355,-3.25558,-3.45362,-2.46309,-2.31396,-1.41265,-0.818416,-0.50074,-0.506342,-0.837271,-1.05973,-0.750727,-0.62784,0,-1.1073,-6.3594,"PUR"
113428715,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.73579,-4.4827,-3.24355,-3.25558,-3.45362,-2.46309,-2.31396,-1.41265,-0.818416,-0.50074,-0.506342,-0.837271,-1.05973,-0.750727,-0.62784,0,-1.1073,-6.3594,"PUR"
113432320,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.73579,-4.4827,-3.24355,-3.25558,-3.45362,-2.46309,-2.31396,-1.41265,-0.818416,-0.50074,-0.506342,-0.837271,-1.05973,-0.750727,-0.62784,0,-1.1073,-6.3594,"PUR"
113842905,".",1,1,1,1,1,1,1,1,1,1,1,1,1,-6.11224,-6.11224,-4.94048,-4.6548,-3.96751,-3.44519,-4.27203,-3.07328,-2.957,-3.84597,-2.9111,-2.52363,-2.13166,-1.70582,-1.72302,-1.29295,-1.04158,0,-2.09196,-6.69916,"PUR"
113844520,".",1,1,1,1,1,1,1,1,1,1,1,1,1,-6.11224,-6.11224,-4.94048,-4.6548,-3.96751,-3.44519,-4.27203,-3.07328,-2.957,-3.84597,-2.9111,-2.52363,-2.13166,-1.70582,-1.72302,-1.29295,-1.04158,0,-2.09196,-6.69916,"PUR"
115406444,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.32954,-4.75792,-2.82764,-1.75381,-1.42841,-0.83791,-0.915813,-0.625739,-0.392815,-0.483281,-0.468225,-1.12633,0,-0.413781,-6.32954,"PUR"
115408582,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.32954,-4.75792,-2.82764,-1.75381,-1.42841,-0.83791,-0.915813,-0.625739,-0.392815,-0.483281,-0.468225,-1.12633,0,-0.413781,-6.32954,"PUR"
115408963,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.32954,-4.75792,-2.82764,-1.75381,-1.42841,-0.83791,-0.915813,-0.625739,-0.392815,-0.483281,-0.468225,-1.12633,0,-0.413781,-6.32954,"PUR"
116409884,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-8.69849,-7.34817,-5.74531,-4.54454,-2.87206,-2.25809,-1.80454,-1.95606,-1.11854,-1.05775,-1.23674,-0.887053,0,-1.633,-11.4947,"PUR"
116411561,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-7.8241,-6.71727,-5.32613,-4.26701,-2.71219,-2.13917,-1.7598,-1.95146,-1.15686,-0.8408,-1.0314,-0.7393,0,-1.3858,-11.0124,"PUR"
116758991,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-4.59996,-5.04994,-4.5652,-3.17523,-2.42427,-1.98799,-1.56869,-1.34203,-0.430488,-0.231747,-0.0967084,-0.213748,0,-0.511727,-6.22289,"PUR"
118063754,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.36744,-5.37842,-4.36678,-4.43104,-3.41635,-2.40318,-1.78283,-1.43967,-2.32485,-1.99008,-1.3061,-0.750224,-0.140137,-0.175635,-0.409925,0,-0.610261,-6.09007,"PUR"
118104197,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-4.789,-4.86598,-4.36678,-3.01532,-3.01783,-2.00408,-1.78283,-1.06827,-0.649589,-0.698757,-0.610261,-0.265727,-0.156978,-0.106924,0,-0.75622,-6.09007,"PUR"
118139808,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.2255,-4.87905,-3.28787,-2.85571,-2.1761,-1.65581,-1.10212,-0.695106,-0.323671,-0.504891,-0.453331,-0.18808,-0.0801029,0,-0.685271,-6.41724,"PUR"
118882180,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.58597,-3.72233,-3.52278,-2.63461,-2.31555,-1.75111,-2.1314,-1.41972,-1.01752,-1.0512,-0.471718,-0.779086,0,-0.858188,-6.58597,"PUR"
119144315,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-7.76867,-7.76867,-5.83555,-5.1235,-4.26295,-3.38023,-2.89274,-2.34193,-1.49508,-1.16743,-0.93139,-0.548535,-0.351587,-0.232258,-0.329948,-0.173564,0,-0.498492,-6.47923,"PUR"
119145107,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-7.76867,-7.76867,-5.83555,-5.1235,-4.26295,-3.38023,-2.89274,-2.34193,-1.49508,-1.16743,-0.93139,-0.548535,-0.351587,-0.232258,-0.329948,-0.173564,0,-0.498492,-6.47923,"PUR"
119275666,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.57946,-6.57946,-5.21449,-4.30693,-2.94557,-2.41764,-2.134,-1.95444,-2.46182,-1.41381,-0.688174,-0.449997,-0.27607,-0.155465,-0.546631,-0.475541,0,-0.447577,-6.20381,"PUR"
119281699,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.09109,-5.21449,-4.57703,-5.45299,-5.5339,-4.91875,-3.84077,-3.61333,-2.57811,-1.87393,-1.28434,-1.05774,-0.83906,-0.546631,-0.164071,0,-1.22596,-6.20381,"PUR"
119285231,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.09109,-5.21449,-4.57703,-5.45299,-5.5339,-4.91875,-3.84077,-3.61333,-2.57811,-1.87393,-1.28434,-1.05774,-0.83906,-0.546631,-0.164071,0,-1.22596,-6.20381,"PUR"
119291110,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.09109,-5.21449,-4.57703,-5.45299,-5.5339,-4.91875,-3.84077,-3.61333,-2.57811,-1.87393,-1.28434,-1.05774,-0.83906,-0.546631,-0.164071,0,-1.22596,-6.20381,"PUR"
119299701,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.58226,-4.33533,-6.9516,-6.05991,-4.80033,-4.18587,-3.61333,-2.82899,-2.87016,-2.56862,-1.86299,-1.39833,-0.915105,-0.636915,-0.38253,0,-1.61183,-6.20381,"PUR"
119299713,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.58226,-4.33533,-6.9516,-6.05991,-4.80033,-4.18587,-3.61333,-2.82899,-2.87016,-2.56862,-1.86299,-1.39833,-0.915105,-0.636915,-0.38253,0,-1.61183,-6.20381,"PUR"
120267892,".",1,1,1,1,1,1,1,1,1,1,1,1,1,-6.47478,-5.08031,-4.86019,-4.49133,-3.93302,-3.61011,-3.42508,-2.56037,-2.11379,-1.70663,-1.3638,-1.22983,-0.910758,-0.727056,-0.594522,-0.445724,-0.843778,0,-1.47375,-6.47478,"PUR"
121647990,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.07144,-7.17503,-6.15066,-5.05271,-4.0578,-3.27862,-2.70256,-1.8416,-1.47436,-1.12106,-1.02007,-0.777571,-0.6122,-1.47444,-1.20884,-0.927023,0,-1.64895,-6.60826,"PUR"
121648302,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.07144,-7.17503,-6.15066,-5.05271,-4.0578,-3.27862,-2.70256,-1.8416,-1.47436,-1.12106,-1.02007,-0.777571,-0.6122,-1.47444,-1.20884,-0.927023,0,-1.64895,-6.60826,"PUR"
122383072,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.51449,-3.02662,-2.68531,-2.31491,-2.56419,-1.59132,-1.31248,-1.02006,-1.29081,-0.997968,-0.896284,-1.11433,-0.795499,-0.457574,0,-1.42328,-6.04764,"PUR"
122826878,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-7.25234,-6.78275,-5.50294,-6.15532,-4.94751,-5.4069,-4.84493,-4.11348,-3.45706,-2.71084,-2.12418,-2.51573,-2.01399,-1.58368,-1.18498,-1.77764,0,-2.91611,-7.8469,"PUR"
122827057,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.99886,-5.72611,-3.96546,-4.42538,-5.32501,-4.07941,-3.03615,-3.07105,-2.05848,-2.86396,-3.16079,-2.87111,-2.57686,-2.75703,0,-3.95274,-7.74755,"PUR"
122829271,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.90881,-7.22252,-4.77741,-4.51019,-4.2654,-2.89641,-2.23847,-2.77661,-2.29848,-1.67026,-2.171,-2.10833,-2.49581,-2.17668,-1.51074,-1.33826,0,-3.01303,-6.90881,"PUR"
124685084,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-9.17712,-7.20747,-5.81616,-4.45937,-5.44052,-4.57761,-2.98479,-2.26881,-1.63285,-1.50011,-1.13578,-0.593771,-0.207388,-0.150897,0,-0.803287,-8.20086,"PUR"
124694239,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-4.33587,-2.48866,-3.92035,-3.99933,-2.94867,-2.53843,-2.23948,-1.4411,-1.93863,-1.2835,-0.761336,-0.42698,-0.38502,-0.149275,0,-0.803287,-6.31867,"PUR"
124919093,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-4.53145,-4.16796,-4.71534,-2.55894,-1.38741,-0.878233,-0.843415,-0.798793,-0.475656,-0.283026,-0.338657,-0.13713,0,-0.51736,-6.66747,"PUR"
124936719,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.31867,-4.70749,-3.724,-3.66207,-4.11872,-3.08573,-3.49608,-4.63308,-3.50925,-3.02796,-2.20295,-1.73475,-0.970702,-1.04722,-0.74602,-0.799759,0,-1.35859,-6.31867,"PUR"
125026340,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.84815,-3.96574,-3.48579,-4.97693,-4.11856,-3.28492,-2.5623,-1.77395,-0.916583,-0.672914,-0.839668,-0.892332,-1.00973,-0.994054,0,-0.817384,-6.84815,"PUR"
125200287,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.60826,-5.65273,-6.44599,-6.15066,-5.05271,-4.1767,-3.54058,-3.6967,-2.50281,-1.95429,-1.60848,-1.23271,-1.0586,-0.798519,-0.564428,-0.348378,0,-1.64895,-6.60826,"PUR"
129768887,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-8.601,-5.42272,-5.13621,-3.07562,-2.12078,-1.23279,-1.26278,-1.46609,-0.854953,-0.750224,-0.528496,-0.632547,-0.24365,0,-0.75622,-8.77371,"PUR"
129804982,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-7.11303,-6.06059,-4.8839,-4.08396,-3.08082,-3.34208,-3.27255,-2.45522,-2.55266,-2.20352,-2.19127,-1.60287,-1.11854,-0.784264,-0.8248,0,-1.3304,-6.29047,"PUR"
129888282,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.33821,-4.98175,-3.91804,-2.83004,-2.32361,-1.58115,-1.15785,-1.22251,-0.976844,-0.528169,-0.346303,-0.53437,-0.651878,-0.312792,-0.229259,0,-0.704816,-6.88284,"PUR"
129937752,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.63702,-4.41907,-3.75388,-2.07416,-1.73615,-1.21647,-1.70209,-0.908632,-0.846164,-0.514176,0,-0.879906,-6.76178,"PUR"
130404526,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.29047,-5.06236,-3.87824,-3.57721,-3.39662,-2.28597,-2.92683,-2.87511,-2.87206,-2.26966,-2.40796,-1.7672,-1.47436,-1.76612,-1.76766,-2.50924,0,-1.97813,-6.29047,"PUR"
130800261,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.04764,-6.9137,-5.43312,-3.75202,-2.98097,-2.28426,-1.77632,-2.47604,-2.72783,-2.22036,-1.82703,-1.45443,-1.10739,-0.954222,-1.15661,0,-2.13613,-6.04764,"PUR"
130808744,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-4.40131,-3.39952,-4.20858,-3.96233,-4.1905,-3.1202,-3.85892,-2.45831,-1.97304,-1.81028,-1.41234,-0.799994,-0.539766,0,-1.76573,-6.19308,"PUR"
130828290,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-4.40131,-3.39952,-4.20858,-3.96233,-4.1905,-3.1202,-3.85892,-2.45831,-1.97304,-1.81028,-1.41234,-0.799994,-0.539766,0,-1.76573,-6.19308,"PUR"
131050278,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.08994,-4.67584,-3.60556,-2.75756,-1.98286,-2.52414,-2.12571,-1.95552,-1.57191,-1.46845,-1.11095,-0.765594,-0.940048,-1.14551,-1.40683,-1.01643,0,-1.50931,-6.08994,"PUR"
131051642,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.08994,-4.67584,-3.60556,-2.75756,-1.98286,-2.52414,-2.12571,-1.95552,-1.57191,-1.46845,-1.11095,-0.765594,-0.940048,-1.14551,-1.40683,-1.01643,0,-1.50931,-6.08994,"PUR"
131060411,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.08994,-4.67584,-3.60556,-2.75756,-1.98286,-2.52414,-2.12571,-1.95552,-1.57191,-1.46845,-1.11095,-0.765594,-0.940048,-1.14551,-1.40683,-1.01643,0,-1.50931,-6.08994,"PUR"
131060679,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.08994,-4.67584,-3.60556,-2.75756,-1.98286,-2.52414,-2.12571,-1.95552,-1.57191,-1.46845,-1.11095,-0.765594,-0.940048,-1.14551,-1.40683,-1.01643,0,-1.50931,-6.08994,"PUR"
131063290,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.08994,-4.67584,-3.60556,-2.75756,-1.98286,-2.52414,-2.12571,-1.95552,-1.57191,-1.46845,-1.11095,-0.765594,-0.940048,-1.14551,-1.40683,-1.01643,0,-1.50931,-6.08994,"PUR"
131063994,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.08994,-4.67584,-3.60556,-2.75756,-1.98286,-2.52414,-2.12571,-1.95552,-1.57191,-1.46845,-1.11095,-0.765594,-0.940048,-1.14551,-1.40683,-1.01643,0,-1.50931,-6.08994,"PUR"
131327145,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.12835,-5.35273,-6.20589,-5.25794,-4.46486,-3.59053,-2.82689,-2.15232,-1.23509,-1.15619,-0.969959,0,-1.49746,-6.232,"PUR"
134591567,".",1,1,1,1,1,1,1,1,1,1,1,1,1,-6.8423,-6.41994,-5.51445,-4.55744,-4.40994,-3.80001,-3.41799,-2.9559,-2.5283,-3.15845,-2.70838,-2.18238,-1.75764,-1.4809,-1.21556,-1.02374,-0.712943,0,-2.0486,-7.38277,"PUR"
134620198,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.89806,-6.98289,-6.18745,-5.20019,-5.64392,-5.91927,-6.06124,-5.94386,-5.28222,-5.41025,-4.07721,-4.78876,-4.15785,-3.28167,-2.4626,-1.75925,0,-4.5789,-6.52368,"PUR"
134750096,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.18611,-4.96985,-3.52917,-2.93396,-2.42154,-1.99316,-1.77552,-2.40248,-2.06997,-1.73933,-2.1624,-1.57466,-1.19903,-0.97548,-0.832513,0,-1.8898,-6.18611,"PUR"
136015778,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.30787,-4.32818,-3.41742,-2.48595,-1.88118,-2.30184,-1.64827,-1.88052,-1.39695,-1.20672,-0.922878,-0.666741,-0.471389,-0.588299,0,-1.64895,-6.60826,"PUR"
136044285,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.60826,-5.30787,-4.53159,-4.14377,-3.30011,-2.56025,-1.88118,-2.15188,-1.54177,-1.20192,-1.54571,-1.25909,-1.01204,-0.721527,-0.927023,-1.28865,0,-1.64895,-6.60826,"PUR"
136525791,".",1,1,1,1,1,1,1,1,1,1,1,1,1,-5.51449,-4.75829,-4.46828,-4.21613,-2.90539,-2.40017,-1.70252,-1.19524,-1.42562,-1.69069,-1.49735,-1.13705,-0.825067,-0.493912,-0.322794,-0.23319,-0.22186,0,-0.909971,-6.04764,"PUR"
137268804,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.21614,-3.66123,-3.59281,-3.75847,-2.61966,-2.64968,-2.4123,-2.15021,-2.36547,-1.94511,-1.08001,-0.895785,-0.914116,0,-1.51317,-7.16753,"PUR"
137358047,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-7.04595,-5.46869,-6.08105,-4.28483,-4.91374,-4.48311,-4.3676,-3.57611,-2.66246,-2.14222,-2.43192,-1.67214,-1.34485,-1.06274,-0.533559,0,-1.7258,-6.17168,"PUR"
137425739,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-4.78599,-2.94513,-2.74744,-2.82686,-2.66191,-2.27242,-1.74844,-1.38421,-1.13918,-1.90119,0,-1.39625,-6.45835,"PUR"
138519997,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.08994,-5.50882,-5.0527,-3.60556,-6.12836,-4.7348,-4.0822,-3.53088,-4.13999,-3.28159,-2.75773,-2.85305,-2.40472,-1.73388,-1.11639,-0.801516,0,-2.73555,-6.08994,"PUR"
140278965,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-7.24819,-6.5557,-6.3473,-5.72608,-3.38781,-3.42664,-4.17284,-3.37636,-2.82126,-2.53573,-1.85746,-1.10291,-0.825144,-0.916665,-0.736318,0,-1.61183,-6.20381,"PUR"
140295182,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-8.32362,-7.61195,-6.5557,-5.43903,-5.5639,-4.80033,-3.78524,-3.29737,-2.79374,-2.22704,-1.39833,-2.31078,-1.74869,-1.40809,-1.10865,-0.548541,0,-2.62687,-8.32362,"PUR"
140297073,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-8.32362,-7.61195,-6.5557,-5.43903,-5.5639,-4.80033,-3.78524,-3.29737,-2.79374,-2.22704,-1.39833,-2.31078,-1.74869,-1.40809,-1.10865,-0.548541,0,-2.62687,-8.32362,"PUR"
140302314,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-7.62598,-6.95311,-6.98289,-5.27529,-3.99895,-3.98075,-3.06477,-2.6802,-3.22393,-2.4792,-1.87642,-1.86571,-1.43147,-1.279,-0.573788,-0.997012,0,-1.72881,-7.62598,"PUR"
140303549,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-7.62598,-6.95311,-6.98289,-5.27529,-3.99895,-3.98075,-3.06477,-2.6802,-3.22393,-2.4792,-1.87642,-1.86571,-1.43147,-1.279,-0.573788,-0.997012,0,-1.72881,-7.62598,"PUR"
140306797,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-7.62598,-6.95311,-6.98289,-5.27529,-3.99895,-3.98075,-3.06477,-2.6802,-3.22393,-2.4792,-1.87642,-1.86571,-1.43147,-1.279,-0.573788,-0.997012,0,-1.72881,-7.62598,"PUR"
140366663,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-8.05202,-8.05202,-6.83279,-4.56615,-3.19815,-2.06904,-2.22861,-1.57215,-1.43646,-1.98982,-2.15497,-1.79595,-1.77661,-1.26433,-1.23737,-0.753094,0,-2.45878,-8.05202,"PUR"
140371547,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-8.05202,-8.05202,-6.83279,-4.56615,-3.19815,-2.06904,-2.22861,-1.57215,-1.43646,-1.98982,-2.15497,-1.79595,-1.77661,-1.26433,-1.23737,-0.753094,0,-2.45878,-8.05202,"PUR"
140375483,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-7.24819,-7.61195,-7.03867,-5.14106,-4.96511,-4.22208,-2.9306,-2.04628,-2.20279,-1.58511,-2.03911,-1.74917,-1.56268,-1.36278,-1.02827,-0.38784,0,-2.07475,-7.24819,"PUR"
140398043,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.75385,-4.98175,-4.98175,-6.02014,-5.02184,-4.44527,-4.95836,-3.89483,-3.15391,-2.66559,-1.79738,-1.38721,-1.6842,-1.22603,-0.726718,-0.446141,0,-1.87197,-6.88284,"PUR"
140422037,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.69778,-7.15727,-4.84707,-3.44101,-2.88718,-2.36695,-1.83045,-1.79285,-1.21873,-1.68043,-1.35751,-1.37388,-0.891405,-0.628477,-0.890849,-0.395931,0,-1.58277,-6.69778,"PUR"
140423650,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.69778,-7.15727,-4.84707,-3.44101,-2.88718,-2.36695,-1.83045,-1.79285,-1.21873,-1.68043,-1.35751,-1.37388,-0.891405,-0.628477,-0.890849,-0.395931,0,-1.58277,-6.69778,"PUR"
140426799,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.69778,-7.15727,-4.84707,-3.44101,-2.88718,-2.36695,-1.83045,-1.79285,-1.21873,-1.68043,-1.35751,-1.37388,-0.891405,-0.628477,-0.890849,-0.395931,0,-1.58277,-6.69778,"PUR"
140427857,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.69778,-7.15727,-4.84707,-3.44101,-2.88718,-2.36695,-1.83045,-1.79285,-1.21873,-1.68043,-1.35751,-1.37388,-0.891405,-0.628477,-0.890849,-0.395931,0,-1.58277,-6.69778,"PUR"
140428840,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.69778,-7.15727,-4.84707,-3.44101,-2.88718,-2.36695,-1.83045,-1.79285,-1.21873,-1.68043,-1.35751,-1.37388,-0.891405,-0.628477,-0.890849,-0.395931,0,-1.58277,-6.69778,"PUR"
140433015,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.16418,-4.59554,-4.36506,-4.67276,-4.52753,-3.21197,-2.94412,-2.55577,-2.29564,-1.99774,-2.18884,-1.67524,-1.02082,-0.924329,-1.01667,0,-2.08402,-7.83223,"PUR"
140435468,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.16418,-4.59554,-4.36506,-4.67276,-4.52753,-3.21197,-2.94412,-2.55577,-2.29564,-1.99774,-2.18884,-1.67524,-1.02082,-0.924329,-1.01667,0,-2.08402,-7.83223,"PUR"
140460575,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-7.15727,-6.61711,-6.61711,-5.42997,-6.45989,-4.67276,-2.77397,-1.91888,-1.56745,-1.54169,-1.40071,-1.37388,-1.36539,-0.732058,-0.427904,-0.876839,0,-2.08402,-7.83223,"PUR"
140461083,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-7.15727,-6.61711,-6.61711,-5.42997,-6.45989,-4.67276,-2.77397,-1.91888,-1.56745,-1.54169,-1.40071,-1.37388,-1.36539,-0.732058,-0.427904,-0.876839,0,-2.08402,-7.83223,"PUR"
140464792,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-7.15727,-6.61711,-6.61711,-5.42997,-6.45989,-4.67276,-2.77397,-1.91888,-1.56745,-1.54169,-1.40071,-1.37388,-1.36539,-0.732058,-0.427904,-0.876839,0,-2.08402,-7.83223,"PUR"
